country,age_group,year,value,indicator,unit
Australia,45-49,2005,0.5,fertility_by_age,per_1000
Austria,15-19,2005,12.8,fertility_by_age,per_1000
Austria,20-24,2005,55.4,fertility_by_age,per_1000
Austria,25-29,2005,93.8,fertility_by_age,per_1000
Austria,30-34,2005,79.3,fertility_by_age,per_1000
Austria,35-39,2005,33.2,fertility_by_age,per_1000
Austria,40-44,2005,6.2,fertility_by_age,per_1000
Austria,45-49,2005,0.3,fertility_by_age,per_1000
Belgium,15-19,2005,10.5,fertility_by_age,per_1000
Belgium,20-24,2005,57.8,fertility_by_age,per_1000
Belgium,25-29,2005,129.9,fertility_by_age,per_1000
Belgium,30-34,2005,106.8,fertility_by_age,per_1000
Belgium,35-39,2005,38.9,fertility_by_age,per_1000
Belgium,40-44,2005,6.7,fertility_by_age,per_1000
Belgium,45-49,2005,0.4,fertility_by_age,per_1000
Canada,15-19,2005,13.2,fertility_by_age,per_1000
Canada,20-24,2005,50.7,fertility_by_age,per_1000
Canada,25-29,2005,99.0,fertility_by_age,per_1000
Canada,30-34,2005,99.4,fertility_by_age,per_1000
Canada,35-39,2005,42.6,fertility_by_age,per_1000
Canada,40-44,2005,7.1,fertility_by_age,per_1000
Canada,45-49,2005,0.3,fertility_by_age,per_1000
Czech Republic,15-19,2005,11.0,fertility_by_age,per_1000
Czech Republic,20-24,2005,49.1,fertility_by_age,per_1000
Czech Republic,25-29,2005,101.4,fertility_by_age,per_1000
Czech Republic,30-34,2005,72.2,fertility_by_age,per_1000
Czech Republic,35-39,2005,22.8,fertility_by_age,per_1000
Czech Republic,40-44,2005,3.7,fertility_by_age,per_1000
Czech Republic,45-49,2005,0.1,fertility_by_age,per_1000
Denmark,15-19,2005,5.6,fertility_by_age,per_1000
Denmark,20-24,2005,43.4,fertility_by_age,per_1000
Denmark,25-29,2005,126.1,fertility_by_age,per_1000
Denmark,30-34,2005,127.1,fertility_by_age,per_1000
Denmark,35-39,2005,49.2,fertility_by_age,per_1000
Denmark,40-44,2005,8.3,fertility_by_age,per_1000
Denmark,45-49,2005,0.3,fertility_by_age,per_1000
Estonia,15-19,2005,22.6,fertility_by_age,per_1000
Estonia,20-24,2005,74.3,fertility_by_age,per_1000
Estonia,25-29,2005,97.8,fertility_by_age,per_1000
Estonia,30-34,2005,69.8,fertility_by_age,per_1000
Estonia,35-39,2005,32.8,fertility_by_age,per_1000
Estonia,40-44,2005,5.8,fertility_by_age,per_1000
Estonia,45-49,2005,0.2,fertility_by_age,per_1000
Finland,15-19,2005,10.3,fertility_by_age,per_1000
Finland,20-24,2005,57.4,fertility_by_age,per_1000
Finland,25-29,2005,116.3,fertility_by_age,per_1000
Finland,30-34,2005,112.9,fertility_by_age,per_1000
Finland,35-39,2005,51.5,fertility_by_age,per_1000
Finland,40-44,2005,10.7,fertility_by_age,per_1000
Finland,45-49,2005,0.6,fertility_by_age,per_1000
Greece,15-19,2005,9.8,fertility_by_age,per_1000
Greece,20-24,2005,40.9,fertility_by_age,per_1000
Greece,25-29,2005,82.7,fertility_by_age,per_1000
Greece,30-34,2005,86.9,fertility_by_age,per_1000
Greece,35-39,2005,40.0,fertility_by_age,per_1000
Greece,40-44,2005,7.3,fertility_by_age,per_1000
Greece,45-49,2005,0.7,fertility_by_age,per_1000
Hungary,15-19,2005,20.0,fertility_by_age,per_1000
Hungary,20-24,2005,50.0,fertility_by_age,per_1000
Hungary,25-29,2005,89.2,fertility_by_age,per_1000
Hungary,30-34,2005,72.1,fertility_by_age,per_1000
Hungary,35-39,2005,27.3,fertility_by_age,per_1000
Hungary,40-44,2005,4.8,fertility_by_age,per_1000
Hungary,45-49,2005,0.2,fertility_by_age,per_1000
Ireland,15-19,2005,16.8,fertility_by_age,per_1000
Ireland,20-24,2005,45.7,fertility_by_age,per_1000
Ireland,25-29,2005,78.3,fertility_by_age,per_1000
Ireland,30-34,2005,128.4,fertility_by_age,per_1000
Ireland,35-39,2005,85.8,fertility_by_age,per_1000
Ireland,40-44,2005,16.8,fertility_by_age,per_1000
Ireland,45-49,2005,0.6,fertility_by_age,per_1000
Israel,15-19,2005,15.6,fertility_by_age,per_1000
Israel,20-24,2005,110.6,fertility_by_age,per_1000
Israel,25-29,2005,180.7,fertility_by_age,per_1000
Israel,30-34,2005,172.5,fertility_by_age,per_1000
Israel,35-39,2005,95.0,fertility_by_age,per_1000
Israel,40-44,2005,23.6,fertility_by_age,per_1000
Israel,45-49,2005,2.0,fertility_by_age,per_1000
Italy,15-19,2005,7.0,fertility_by_age,per_1000
Italy,20-24,2005,34.1,fertility_by_age,per_1000
Italy,25-29,2005,74.1,fertility_by_age,per_1000
Italy,30-34,2005,90.9,fertility_by_age,per_1000
Italy,35-39,2005,51.5,fertility_by_age,per_1000
Italy,40-44,2005,10.7,fertility_by_age,per_1000
Italy,45-49,2005,0.4,fertility_by_age,per_1000
Netherlands,15-19,2005,5.8,fertility_by_age,per_1000
Netherlands,20-24,2005,39.7,fertility_by_age,per_1000
Netherlands,25-29,2005,106.1,fertility_by_age,per_1000
Netherlands,30-34,2005,127.6,fertility_by_age,per_1000
Netherlands,35-39,2005,54.1,fertility_by_age,per_1000
Netherlands,40-44,2005,7.5,fertility_by_age,per_1000
Netherlands,45-49,2005,0.3,fertility_by_age,per_1000
Portugal,15-19,2005,18.9,fertility_by_age,per_1000
Portugal,20-24,2005,48.6,fertility_by_age,per_1000
Portugal,25-29,2005,85.0,fertility_by_age,per_1000
Portugal,30-34,2005,85.6,fertility_by_age,per_1000
Portugal,35-39,2005,37.8,fertility_by_age,per_1000
Portugal,40-44,2005,7.4,fertility_by_age,per_1000
Portugal,45-49,2005,0.4,fertility_by_age,per_1000
Slovak Republic,15-19,2005,20.3,fertility_by_age,per_1000
Slovak Republic,20-24,2005,61.4,fertility_by_age,per_1000
Slovak Republic,25-29,2005,89.0,fertility_by_age,per_1000
Slovak Republic,30-34,2005,59.2,fertility_by_age,per_1000
Slovak Republic,35-39,2005,20.6,fertility_by_age,per_1000
Slovak Republic,40-44,2005,3.6,fertility_by_age,per_1000
Slovak Republic,45-49,2005,0.2,fertility_by_age,per_1000
Switzerland,15-19,2005,5.1,fertility_by_age,per_1000
Switzerland,20-24,2005,37.8,fertility_by_age,per_1000
Switzerland,25-29,2005,85.4,fertility_by_age,per_1000
Switzerland,30-34,2005,99.4,fertility_by_age,per_1000
Switzerland,35-39,2005,47.3,fertility_by_age,per_1000
Switzerland,40-44,2005,8.3,fertility_by_age,per_1000
Switzerland,45-49,2005,0.3,fertility_by_age,per_1000
United States,15-19,2005,39.7,fertility_by_age,per_1000
United States,20-24,2005,101.8,fertility_by_age,per_1000
United States,25-29,2005,116.5,fertility_by_age,per_1000
United States,30-34,2005,96.7,fertility_by_age,per_1000
United States,35-39,2005,46.4,fertility_by_age,per_1000
United States,40-44,2005,9.1,fertility_by_age,per_1000
United States,45-49,2005,0.6,fertility_by_age,per_1000
Bulgaria,15-19,2005,39.3,fertility_by_age,per_1000
Bulgaria,20-24,2005,83.2,fertility_by_age,per_1000
Bulgaria,25-29,2005,84.1,fertility_by_age,per_1000
Bulgaria,30-34,2005,48.4,fertility_by_age,per_1000
Bulgaria,35-39,2005,14.8,fertility_by_age,per_1000
Bulgaria,40-44,2005,2.2,fertility_by_age,per_1000
Bulgaria,45-49,2005,0.1,fertility_by_age,per_1000
Australia,15-19,2006,16.3,fertility_by_age,per_1000
Australia,20-24,2006,54.1,fertility_by_age,per_1000
Australia,25-29,2006,104.7,fertility_by_age,per_1000
Australia,30-34,2006,123.1,fertility_by_age,per_1000
Australia,35-39,2006,64.7,fertility_by_age,per_1000
Australia,40-44,2006,11.6,fertility_by_age,per_1000
Australia,45-49,2006,0.6,fertility_by_age,per_1000
Austria,15-19,2006,12.0,fertility_by_age,per_1000
Austria,20-24,2006,53.8,fertility_by_age,per_1000
Austria,25-29,2006,91.5,fertility_by_age,per_1000
Austria,30-34,2006,82.1,fertility_by_age,per_1000
Austria,35-39,2006,34.4,fertility_by_age,per_1000
Austria,40-44,2006,6.7,fertility_by_age,per_1000
Austria,45-49,2006,0.3,fertility_by_age,per_1000
Belgium,15-19,2006,10.4,fertility_by_age,per_1000
Belgium,20-24,2006,58.2,fertility_by_age,per_1000
Belgium,25-29,2006,131.3,fertility_by_age,per_1000
Belgium,30-34,2006,110.4,fertility_by_age,per_1000
Belgium,35-39,2006,41.4,fertility_by_age,per_1000
Belgium,40-44,2006,7.1,fertility_by_age,per_1000
Belgium,45-49,2006,0.4,fertility_by_age,per_1000
Canada,15-19,2006,13.4,fertility_by_age,per_1000
Canada,20-24,2006,51.4,fertility_by_age,per_1000
Canada,25-29,2006,100.5,fertility_by_age,per_1000
Canada,30-34,2006,103.3,fertility_by_age,per_1000
Canada,35-39,2006,45.8,fertility_by_age,per_1000
Canada,40-44,2006,7.4,fertility_by_age,per_1000
Canada,45-49,2006,0.3,fertility_by_age,per_1000
Czech Republic,15-19,2006,11.0,fertility_by_age,per_1000
Czech Republic,20-24,2006,47.3,fertility_by_age,per_1000
Czech Republic,25-29,2006,102.2,fertility_by_age,per_1000
Czech Republic,30-34,2006,79.4,fertility_by_age,per_1000
Czech Republic,35-39,2006,26.0,fertility_by_age,per_1000
Czech Republic,40-44,2006,4.1,fertility_by_age,per_1000
Czech Republic,45-49,2006,0.2,fertility_by_age,per_1000
Denmark,15-19,2006,6.0,fertility_by_age,per_1000
Denmark,20-24,2006,43.5,fertility_by_age,per_1000
Denmark,25-29,2006,127.6,fertility_by_age,per_1000
Denmark,30-34,2006,131.6,fertility_by_age,per_1000
Denmark,35-39,2006,51.5,fertility_by_age,per_1000
Denmark,40-44,2006,8.8,fertility_by_age,per_1000
Denmark,45-49,2006,0.3,fertility_by_age,per_1000
Estonia,15-19,2006,22.9,fertility_by_age,per_1000
Estonia,20-24,2006,73.9,fertility_by_age,per_1000
Estonia,25-29,2006,104.2,fertility_by_age,per_1000
Estonia,30-34,2006,74.1,fertility_by_age,per_1000
Estonia,35-39,2006,35.2,fertility_by_age,per_1000
Estonia,40-44,2006,6.6,fertility_by_age,per_1000
Estonia,45-49,2006,0.2,fertility_by_age,per_1000
Finland,15-19,2006,9.4,fertility_by_age,per_1000
Finland,20-24,2006,58.4,fertility_by_age,per_1000
Finland,25-29,2006,116.8,fertility_by_age,per_1000
Finland,30-34,2006,117.9,fertility_by_age,per_1000
Finland,35-39,2006,53.0,fertility_by_age,per_1000
Finland,40-44,2006,11.0,fertility_by_age,per_1000
Finland,45-49,2006,0.5,fertility_by_age,per_1000
Greece,15-19,2006,10.6,fertility_by_age,per_1000
Greece,20-24,2006,43.4,fertility_by_age,per_1000
Greece,25-29,2006,83.5,fertility_by_age,per_1000
Greece,30-34,2006,92.6,fertility_by_age,per_1000
Greece,35-39,2006,41.7,fertility_by_age,per_1000
Greece,40-44,2006,8.2,fertility_by_age,per_1000
Greece,45-49,2006,0.9,fertility_by_age,per_1000
Hungary,15-19,2006,19.7,fertility_by_age,per_1000
Hungary,20-24,2006,48.3,fertility_by_age,per_1000
Hungary,25-29,2006,89.5,fertility_by_age,per_1000
Hungary,30-34,2006,78.3,fertility_by_age,per_1000
Hungary,35-39,2006,29.1,fertility_by_age,per_1000
Hungary,40-44,2006,4.9,fertility_by_age,per_1000
Hungary,45-49,2006,0.2,fertility_by_age,per_1000
Ireland,15-19,2006,16.2,fertility_by_age,per_1000
Ireland,20-24,2006,47.8,fertility_by_age,per_1000
Ireland,25-29,2006,80.5,fertility_by_age,per_1000
Ireland,30-34,2006,129.5,fertility_by_age,per_1000
Ireland,35-39,2006,89.9,fertility_by_age,per_1000
Ireland,40-44,2006,18.1,fertility_by_age,per_1000
Ireland,45-49,2006,0.7,fertility_by_age,per_1000
Israel,15-19,2006,15.0,fertility_by_age,per_1000
Israel,20-24,2006,110.6,fertility_by_age,per_1000
Israel,25-29,2006,176.9,fertility_by_age,per_1000
Israel,30-34,2006,175.2,fertility_by_age,per_1000
Israel,35-39,2006,98.9,fertility_by_age,per_1000
Israel,40-44,2006,24.1,fertility_by_age,per_1000
Israel,45-49,2006,2.2,fertility_by_age,per_1000
Italy,15-19,2006,6.8,fertility_by_age,per_1000
Italy,20-24,2006,34.6,fertility_by_age,per_1000
Italy,25-29,2006,74.9,fertility_by_age,per_1000
Italy,30-34,2006,93.2,fertility_by_age,per_1000
Italy,35-39,2006,54.2,fertility_by_age,per_1000
Italy,40-44,2006,11.4,fertility_by_age,per_1000
Italy,45-49,2006,0.5,fertility_by_age,per_1000
Netherlands,15-19,2006,5.2,fertility_by_age,per_1000
Netherlands,20-24,2006,39.1,fertility_by_age,per_1000
Netherlands,25-29,2006,107.1,fertility_by_age,per_1000
Netherlands,30-34,2006,128.8,fertility_by_age,per_1000
Netherlands,35-39,2006,54.7,fertility_by_age,per_1000
Netherlands,40-44,2006,7.6,fertility_by_age,per_1000
Netherlands,45-49,2006,0.3,fertility_by_age,per_1000
Portugal,15-19,2006,17.0,fertility_by_age,per_1000
Portugal,20-24,2006,46.9,fertility_by_age,per_1000
Portugal,25-29,2006,81.0,fertility_by_age,per_1000
Portugal,30-34,2006,84.1,fertility_by_age,per_1000
Portugal,35-39,2006,38.6,fertility_by_age,per_1000
Portugal,40-44,2006,7.7,fertility_by_age,per_1000
Portugal,45-49,2006,0.4,fertility_by_age,per_1000
Slovak Republic,15-19,2006,20.3,fertility_by_age,per_1000
Slovak Republic,20-24,2006,57.1,fertility_by_age,per_1000
Slovak Republic,25-29,2006,85.8,fertility_by_age,per_1000
Slovak Republic,30-34,2006,62.9,fertility_by_age,per_1000
Slovak Republic,35-39,2006,22.1,fertility_by_age,per_1000
Slovak Republic,40-44,2006,3.7,fertility_by_age,per_1000
Slovak Republic,45-49,2006,0.2,fertility_by_age,per_1000
Switzerland,15-19,2006,4.5,fertility_by_age,per_1000
Switzerland,20-24,2006,37.6,fertility_by_age,per_1000
Switzerland,25-29,2006,84.7,fertility_by_age,per_1000
Switzerland,30-34,2006,101.3,fertility_by_age,per_1000
Switzerland,35-39,2006,49.4,fertility_by_age,per_1000
Switzerland,40-44,2006,9.0,fertility_by_age,per_1000
Switzerland,45-49,2006,0.3,fertility_by_age,per_1000
United States,15-19,2006,41.1,fertility_by_age,per_1000
United States,20-24,2006,105.5,fertility_by_age,per_1000
United States,25-29,2006,118.0,fertility_by_age,per_1000
United States,30-34,2006,98.9,fertility_by_age,per_1000
United States,35-39,2006,47.5,fertility_by_age,per_1000
United States,40-44,2006,9.4,fertility_by_age,per_1000
United States,45-49,2006,0.6,fertility_by_age,per_1000
Bulgaria,15-19,2006,41.2,fertility_by_age,per_1000
Bulgaria,20-24,2006,84.6,fertility_by_age,per_1000
Bulgaria,25-29,2006,88.9,fertility_by_age,per_1000
Bulgaria,30-34,2006,53.6,fertility_by_age,per_1000
Bulgaria,35-39,2006,16.8,fertility_by_age,per_1000
Bulgaria,40-44,2006,2.3,fertility_by_age,per_1000
Bulgaria,45-49,2006,0.1,fertility_by_age,per_1000
Australia,15-19,2007,17.1,fertility_by_age,per_1000
Australia,20-24,2007,58.8,fertility_by_age,per_1000
Australia,25-29,2007,110.0,fertility_by_age,per_1000
Australia,30-34,2007,129.7,fertility_by_age,per_1000
Australia,35-39,2007,69.6,fertility_by_age,per_1000
Australia,40-44,2007,13.0,fertility_by_age,per_1000
Australia,45-49,2007,0.7,fertility_by_age,per_1000
Austria,15-19,2007,11.2,fertility_by_age,per_1000
Austria,20-24,2007,51.3,fertility_by_age,per_1000
Austria,25-29,2007,88.5,fertility_by_age,per_1000
Austria,30-34,2007,82.0,fertility_by_age,per_1000
Austria,35-39,2007,35.8,fertility_by_age,per_1000
Austria,40-44,2007,6.8,fertility_by_age,per_1000
Austria,45-49,2007,0.3,fertility_by_age,per_1000
Belgium,15-19,2007,10.5,fertility_by_age,per_1000
Belgium,20-24,2007,58.0,fertility_by_age,per_1000
Belgium,25-29,2007,130.2,fertility_by_age,per_1000
Belgium,30-34,2007,112.4,fertility_by_age,per_1000
Belgium,35-39,2007,43.5,fertility_by_age,per_1000
Belgium,40-44,2007,7.6,fertility_by_age,per_1000
Belgium,45-49,2007,0.5,fertility_by_age,per_1000
Canada,15-19,2007,13.9,fertility_by_age,per_1000
Canada,20-24,2007,52.6,fertility_by_age,per_1000
Canada,25-29,2007,101.9,fertility_by_age,per_1000
Canada,30-34,2007,106.1,fertility_by_age,per_1000
Canada,35-39,2007,48.5,fertility_by_age,per_1000
Canada,40-44,2007,7.9,fertility_by_age,per_1000
Canada,45-49,2007,0.4,fertility_by_age,per_1000
Czech Republic,15-19,2007,11.2,fertility_by_age,per_1000
Czech Republic,20-24,2007,48.7,fertility_by_age,per_1000
Czech Republic,25-29,2007,106.8,fertility_by_age,per_1000
Czech Republic,30-34,2007,90.1,fertility_by_age,per_1000
Czech Republic,35-39,2007,30.7,fertility_by_age,per_1000
Czech Republic,40-44,2007,4.7,fertility_by_age,per_1000
Czech Republic,45-49,2007,0.2,fertility_by_age,per_1000
Denmark,15-19,2007,5.7,fertility_by_age,per_1000
Denmark,20-24,2007,41.9,fertility_by_age,per_1000
Denmark,25-29,2007,126.3,fertility_by_age,per_1000
Denmark,30-34,2007,130.0,fertility_by_age,per_1000
Denmark,35-39,2007,55.3,fertility_by_age,per_1000
Denmark,40-44,2007,9.2,fertility_by_age,per_1000
Denmark,45-49,2007,0.4,fertility_by_age,per_1000
Estonia,15-19,2007,25.1,fertility_by_age,per_1000
Estonia,20-24,2007,77.1,fertility_by_age,per_1000
Estonia,25-29,2007,107.6,fertility_by_age,per_1000
Estonia,30-34,2007,81.2,fertility_by_age,per_1000
Estonia,35-39,2007,39.6,fertility_by_age,per_1000
Estonia,40-44,2007,7.8,fertility_by_age,per_1000
Estonia,45-49,2007,0.3,fertility_by_age,per_1000
Finland,15-19,2007,9.1,fertility_by_age,per_1000
Finland,20-24,2007,58.8,fertility_by_age,per_1000
Finland,25-29,2007,115.0,fertility_by_age,per_1000
Finland,30-34,2007,117.1,fertility_by_age,per_1000
Finland,35-39,2007,53.8,fertility_by_age,per_1000
Finland,40-44,2007,11.4,fertility_by_age,per_1000
Finland,45-49,2007,0.5,fertility_by_age,per_1000
Greece,15-19,2007,10.3,fertility_by_age,per_1000
Greece,20-24,2007,43.1,fertility_by_age,per_1000
Greece,25-29,2007,82.2,fertility_by_age,per_1000
Greece,30-34,2007,92.8,fertility_by_age,per_1000
Greece,35-39,2007,43.8,fertility_by_age,per_1000
Greece,40-44,2007,8.8,fertility_by_age,per_1000
Greece,45-49,2007,0.9,fertility_by_age,per_1000
Hungary,15-19,2007,19.4,fertility_by_age,per_1000
Hungary,20-24,2007,45.3,fertility_by_age,per_1000
Hungary,25-29,2007,85.5,fertility_by_age,per_1000
Hungary,30-34,2007,78.8,fertility_by_age,per_1000
Hungary,35-39,2007,29.7,fertility_by_age,per_1000
Hungary,40-44,2007,5.7,fertility_by_age,per_1000
Hungary,45-49,2007,0.2,fertility_by_age,per_1000
Ireland,15-19,2007,17.3,fertility_by_age,per_1000
Ireland,20-24,2007,48.6,fertility_by_age,per_1000
Ireland,25-29,2007,83.8,fertility_by_age,per_1000
Ireland,30-34,2007,137.0,fertility_by_age,per_1000
Ireland,35-39,2007,95.6,fertility_by_age,per_1000
Ireland,40-44,2007,19.4,fertility_by_age,per_1000
Ireland,45-49,2007,0.8,fertility_by_age,per_1000
Israel,15-19,2007,14.7,fertility_by_age,per_1000
Israel,20-24,2007,108.6,fertility_by_age,per_1000
Israel,25-29,2007,174.2,fertility_by_age,per_1000
Israel,30-34,2007,177.1,fertility_by_age,per_1000
Israel,35-39,2007,100.5,fertility_by_age,per_1000
Israel,40-44,2007,24.5,fertility_by_age,per_1000
Israel,45-49,2007,2.3,fertility_by_age,per_1000
Italy,15-19,2007,6.8,fertility_by_age,per_1000
Italy,20-24,2007,35.3,fertility_by_age,per_1000
Italy,25-29,2007,75.2,fertility_by_age,per_1000
Italy,30-34,2007,94.6,fertility_by_age,per_1000
Italy,35-39,2007,56.4,fertility_by_age,per_1000
Italy,40-44,2007,12.1,fertility_by_age,per_1000
Italy,45-49,2007,0.6,fertility_by_age,per_1000
Netherlands,15-19,2007,5.2,fertility_by_age,per_1000
Netherlands,20-24,2007,39.0,fertility_by_age,per_1000
Netherlands,25-29,2007,106.1,fertility_by_age,per_1000
Netherlands,30-34,2007,128.1,fertility_by_age,per_1000
Netherlands,35-39,2007,55.5,fertility_by_age,per_1000
Netherlands,40-44,2007,7.9,fertility_by_age,per_1000
Netherlands,45-49,2007,0.3,fertility_by_age,per_1000
Portugal,15-19,2007,16.8,fertility_by_age,per_1000
Portugal,20-24,2007,45.5,fertility_by_age,per_1000
Portugal,25-29,2007,78.2,fertility_by_age,per_1000
Portugal,30-34,2007,83.0,fertility_by_age,per_1000
Portugal,35-39,2007,39.5,fertility_by_age,per_1000
Portugal,40-44,2007,7.4,fertility_by_age,per_1000
Portugal,45-49,2007,0.3,fertility_by_age,per_1000
Slovak Republic,15-19,2007,20.7,fertility_by_age,per_1000
Slovak Republic,20-24,2007,54.6,fertility_by_age,per_1000
Slovak Republic,25-29,2007,84.9,fertility_by_age,per_1000
Slovak Republic,30-34,2007,66.4,fertility_by_age,per_1000
Slovak Republic,35-39,2007,24.2,fertility_by_age,per_1000
Slovak Republic,40-44,2007,4.1,fertility_by_age,per_1000
Slovak Republic,45-49,2007,0.2,fertility_by_age,per_1000
Switzerland,15-19,2007,4.3,fertility_by_age,per_1000
Switzerland,20-24,2007,36.1,fertility_by_age,per_1000
Switzerland,25-29,2007,84.0,fertility_by_age,per_1000
Switzerland,30-34,2007,103.8,fertility_by_age,per_1000
Switzerland,35-39,2007,52.5,fertility_by_age,per_1000
Switzerland,40-44,2007,9.4,fertility_by_age,per_1000
Switzerland,45-49,2007,0.5,fertility_by_age,per_1000
United States,15-19,2007,41.5,fertility_by_age,per_1000
United States,20-24,2007,105.4,fertility_by_age,per_1000
United States,25-29,2007,118.1,fertility_by_age,per_1000
United States,30-34,2007,100.6,fertility_by_age,per_1000
United States,35-39,2007,47.6,fertility_by_age,per_1000
United States,40-44,2007,9.6,fertility_by_age,per_1000
United States,45-49,2007,0.6,fertility_by_age,per_1000
Bulgaria,15-19,2007,42.1,fertility_by_age,per_1000
Bulgaria,20-24,2007,82.9,fertility_by_age,per_1000
Bulgaria,25-29,2007,91.8,fertility_by_age,per_1000
Bulgaria,30-34,2007,58.0,fertility_by_age,per_1000
Bulgaria,35-39,2007,19.0,fertility_by_age,per_1000
Bulgaria,40-44,2007,2.9,fertility_by_age,per_1000
Bulgaria,45-49,2007,0.1,fertility_by_age,per_1000
Australia,15-19,2008,18.4,fertility_by_age,per_1000
Australia,20-24,2008,59.4,fertility_by_age,per_1000
Australia,25-29,2008,108.9,fertility_by_age,per_1000
Australia,30-34,2008,130.7,fertility_by_age,per_1000
Australia,35-39,2008,72.0,fertility_by_age,per_1000
Australia,40-44,2008,14.5,fertility_by_age,per_1000
Australia,45-49,2008,0.7,fertility_by_age,per_1000
Austria,15-19,2008,11.3,fertility_by_age,per_1000
Austria,20-24,2008,51.1,fertility_by_age,per_1000
Austria,25-29,2008,89.7,fertility_by_age,per_1000
Austria,30-34,2008,84.3,fertility_by_age,per_1000
Austria,35-39,2008,38.1,fertility_by_age,per_1000
Austria,40-44,2008,7.3,fertility_by_age,per_1000
Austria,45-49,2008,0.4,fertility_by_age,per_1000
Belgium,15-19,2008,10.3,fertility_by_age,per_1000
Belgium,20-24,2008,59.2,fertility_by_age,per_1000
Belgium,25-29,2008,131.5,fertility_by_age,per_1000
Belgium,30-34,2008,115.0,fertility_by_age,per_1000
Belgium,35-39,2008,45.4,fertility_by_age,per_1000
Belgium,40-44,2008,8.0,fertility_by_age,per_1000
Belgium,45-49,2008,0.5,fertility_by_age,per_1000
Canada,15-19,2008,14.1,fertility_by_age,per_1000
Canada,20-24,2008,53.2,fertility_by_age,per_1000
Canada,25-29,2008,102.4,fertility_by_age,per_1000
Canada,30-34,2008,107.6,fertility_by_age,per_1000
Canada,35-39,2008,50.2,fertility_by_age,per_1000
Canada,40-44,2008,8.5,fertility_by_age,per_1000
Canada,45-49,2008,0.4,fertility_by_age,per_1000
Czech Republic,15-19,2008,11.6,fertility_by_age,per_1000
Czech Republic,20-24,2008,48.7,fertility_by_age,per_1000
Czech Republic,25-29,2008,107.3,fertility_by_age,per_1000
Czech Republic,30-34,2008,97.0,fertility_by_age,per_1000
Czech Republic,35-39,2008,34.6,fertility_by_age,per_1000
Czech Republic,40-44,2008,5.3,fertility_by_age,per_1000
Czech Republic,45-49,2008,0.2,fertility_by_age,per_1000
Denmark,15-19,2008,6.0,fertility_by_age,per_1000
Denmark,20-24,2008,45.3,fertility_by_age,per_1000
Denmark,25-29,2008,125.5,fertility_by_age,per_1000
Denmark,30-34,2008,133.8,fertility_by_age,per_1000
Denmark,35-39,2008,57.0,fertility_by_age,per_1000
Denmark,40-44,2008,9.5,fertility_by_age,per_1000
Denmark,45-49,2008,0.5,fertility_by_age,per_1000
Estonia,15-19,2008,23.8,fertility_by_age,per_1000
Estonia,20-24,2008,73.4,fertility_by_age,per_1000
Estonia,25-29,2008,110.2,fertility_by_age,per_1000
Estonia,30-34,2008,86.8,fertility_by_age,per_1000
Estonia,35-39,2008,42.2,fertility_by_age,per_1000
Estonia,40-44,2008,8.7,fertility_by_age,per_1000
Estonia,45-49,2008,0.5,fertility_by_age,per_1000
Finland,15-19,2008,8.6,fertility_by_age,per_1000
Finland,20-24,2008,59.0,fertility_by_age,per_1000
Finland,25-29,2008,114.6,fertility_by_age,per_1000
Finland,30-34,2008,119.0,fertility_by_age,per_1000
Finland,35-39,2008,55.6,fertility_by_age,per_1000
Finland,40-44,2008,11.4,fertility_by_age,per_1000
Finland,45-49,2008,0.6,fertility_by_age,per_1000
Greece,15-19,2008,11.3,fertility_by_age,per_1000
Greece,20-24,2008,44.9,fertility_by_age,per_1000
Greece,25-29,2008,84.8,fertility_by_age,per_1000
Greece,30-34,2008,100.4,fertility_by_age,per_1000
Greece,35-39,2008,47.8,fertility_by_age,per_1000
Greece,40-44,2008,9.6,fertility_by_age,per_1000
Greece,45-49,2008,1.2,fertility_by_age,per_1000
Hungary,15-19,2008,20.1,fertility_by_age,per_1000
Hungary,20-24,2008,46.1,fertility_by_age,per_1000
Hungary,25-29,2008,85.3,fertility_by_age,per_1000
Hungary,30-34,2008,80.6,fertility_by_age,per_1000
Hungary,35-39,2008,32.1,fertility_by_age,per_1000
Hungary,40-44,2008,6.1,fertility_by_age,per_1000
Hungary,45-49,2008,0.2,fertility_by_age,per_1000
Ireland,15-19,2008,16.5,fertility_by_age,per_1000
Ireland,20-24,2008,50.4,fertility_by_age,per_1000
Ireland,25-29,2008,88.5,fertility_by_age,per_1000
Ireland,30-34,2008,138.8,fertility_by_age,per_1000
Ireland,35-39,2008,98.4,fertility_by_age,per_1000
Ireland,40-44,2008,19.7,fertility_by_age,per_1000
Ireland,45-49,2008,1.1,fertility_by_age,per_1000
Israel,15-19,2008,14.6,fertility_by_age,per_1000
Israel,20-24,2008,110.8,fertility_by_age,per_1000
Israel,25-29,2008,174.8,fertility_by_age,per_1000
Israel,30-34,2008,177.9,fertility_by_age,per_1000
Israel,35-39,2008,102.4,fertility_by_age,per_1000
Israel,40-44,2008,24.8,fertility_by_age,per_1000
Israel,45-49,2008,2.4,fertility_by_age,per_1000
Italy,15-19,2008,7.2,fertility_by_age,per_1000
Italy,20-24,2008,36.6,fertility_by_age,per_1000
Italy,25-29,2008,76.7,fertility_by_age,per_1000
Italy,30-34,2008,96.6,fertility_by_age,per_1000
Italy,35-39,2008,59.6,fertility_by_age,per_1000
Italy,40-44,2008,12.8,fertility_by_age,per_1000
