country,isocode,sex,agegroup,age_start,age_end,datavalue,dataprocess,datasource
United Republic of Tanzania,834,Men,[65-69],65,69,99.4,Survey,DHS_HH
United Republic of Tanzania,834,Men,[70-74],70,74,97.3,Survey,DHS_HH
United Republic of Tanzania,834,Men,[75+],75,999,99.0,Survey,DHS_HH
United Republic of Tanzania,834,Women,[15-19],15,19,22.3,Survey,DHS_HH
United Republic of Tanzania,834,Women,[15-19],15,19,23.5,Survey,DHS_STATcompiler
United Republic of Tanzania,834,Women,[20-24],20,24,68.9,Survey,DHS_STATcompiler
United Republic of Tanzania,834,Women,[20-24],20,24,65.8,Survey,DHS_HH
United Republic of Tanzania,834,Women,[25-29],25,29,86.1,Survey,DHS_HH
United Republic of Tanzania,834,Women,[25-29],25,29,89.5,Survey,DHS_STATcompiler
United Republic of Tanzania,834,Women,[30-34],30,34,94.7,Survey,DHS_STATcompiler
United Republic of Tanzania,834,Women,[30-34],30,34,92.3,Survey,DHS_HH
United Republic of Tanzania,834,Women,[35-39],35,39,95.0,Survey,DHS_HH
United Republic of Tanzania,834,Women,[35-39],35,39,97.5,Survey,DHS_STATcompiler
United Republic of Tanzania,834,Women,[40-44],40,44,97.3,Survey,DHS_STATcompiler
United Republic of Tanzania,834,Women,[40-44],40,44,96.7,Survey,DHS_HH
United Republic of Tanzania,834,Women,[45-49],45,49,96.6,Survey,DHS_HH
United Republic of Tanzania,834,Women,[45-49],45,49,97.7,Survey,DHS_STATcompiler
United Republic of Tanzania,834,Women,[50-54],50,54,97.7,Survey,DHS_HH
United Republic of Tanzania,834,Women,[55-59],55,59,97.4,Survey,DHS_HH
United Republic of Tanzania,834,Women,[60-64],60,64,99.5,Survey,DHS_HH
United Republic of Tanzania,834,Women,[65-69],65,69,98.8,Survey,DHS_HH
United Republic of Tanzania,834,Women,[70-74],70,74,98.8,Survey,DHS_HH
United Republic of Tanzania,834,Women,[75+],75,999,99.1,Survey,DHS_HH
United Republic of Tanzania,834,Men,[10-14],10,14,0.66,Census,UNSD
United Republic of Tanzania,834,Men,[15-19],15,19,7.82,Census,UNSD
United Republic of Tanzania,834,Men,[20-24],20,24,31.34,Census,UNSD
United Republic of Tanzania,834,Men,[25-29],25,29,62.53,Census,UNSD
United Republic of Tanzania,834,Men,[30-34],30,34,79.75,Census,UNSD
United Republic of Tanzania,834,Men,[35-39],35,39,86.44,Census,UNSD
United Republic of Tanzania,834,Men,[40-44],40,44,89.64,Census,UNSD
United Republic of Tanzania,834,Men,[45-49],45,49,93.17,Census,UNSD
United Republic of Tanzania,834,Men,[50-54],50,54,92.81,Census,UNSD
United Republic of Tanzania,834,Men,[55-59],55,59,93.07,Census,UNSD
United Republic of Tanzania,834,Men,[60-64],60,64,92.86,Census,UNSD
United Republic of Tanzania,834,Men,[65-69],65,69,95.21,Census,UNSD
United Republic of Tanzania,834,Men,[70-74],70,74,93.64,Census,UNSD
United Republic of Tanzania,834,Men,[75+],75,999,92.98,Census,UNSD
United Republic of Tanzania,834,Women,[10-14],10,14,0.73,Census,UNSD
United Republic of Tanzania,834,Women,[15-19],15,19,16.72,Census,UNSD
United Republic of Tanzania,834,Women,[20-24],20,24,53.84,Census,UNSD
United Republic of Tanzania,834,Women,[25-29],25,29,75.09,Census,UNSD
United Republic of Tanzania,834,Women,[30-34],30,34,83.24,Census,UNSD
United Republic of Tanzania,834,Women,[35-39],35,39,86.72,Census,UNSD
United Republic of Tanzania,834,Women,[40-44],40,44,87.89,Census,UNSD
United Republic of Tanzania,834,Women,[45-49],45,49,90.4,Census,UNSD
United Republic of Tanzania,834,Women,[50-54],50,54,88.05,Census,UNSD
United Republic of Tanzania,834,Women,[55-59],55,59,86.55,Census,UNSD
United Republic of Tanzania,834,Women,[60-64],60,64,84.04,Census,UNSD
United Republic of Tanzania,834,Women,[65-69],65,69,89.5,Census,UNSD
United Republic of Tanzania,834,Women,[70-74],70,74,83.98,Census,UNSD
United Republic of Tanzania,834,Women,[75+],75,999,83.69,Census,UNSD
United Republic of Tanzania,834,Men,[15-19],15,19,2.34,Survey,DHS_HH
United Republic of Tanzania,834,Men,[15-19],15,19,1.8,Survey,DHS_STATcompiler
United Republic of Tanzania,834,Men,[20-24],20,24,32.6,Survey,DHS_STATcompiler
United Republic of Tanzania,834,Men,[20-24],20,24,29.16,Survey,DHS_HH
United Republic of Tanzania,834,Men,[25-29],25,29,68.36,Survey,DHS_HH
United Republic of Tanzania,834,Men,[25-29],25,29,72.8,Survey,DHS_STATcompiler
United Republic of Tanzania,834,Men,[30-34],30,34,91.2,Survey,DHS_STATcompiler
United Republic of Tanzania,834,Men,[30-34],30,34,86.58,Survey,DHS_HH
United Republic of Tanzania,834,Men,[35-39],35,39,93.66,Survey,DHS_HH
United Republic of Tanzania,834,Men,[35-39],35,39,95.5,Survey,DHS_STATcompiler
United Republic of Tanzania,834,Men,[40-44],40,44,96.3,Survey,DHS_STATcompiler
United Republic of Tanzania,834,Men,[40-44],40,44,96.78,Survey,DHS_HH
United Republic of Tanzania,834,Men,[45-49],45,49,98.5,Survey,DHS_HH
United Republic of Tanzania,834,Men,[45-49],45,49,98.5,Survey,DHS_STATcompiler
United Republic of Tanzania,834,Men,[50-54],50,54,98.1,Survey,DHS_HH
United Republic of Tanzania,834,Men,[55-59],55,59,98.52,Survey,DHS_HH
United Republic of Tanzania,834,Men,[60-64],60,64,98.73,Survey,DHS_HH
United Republic of Tanzania,834,Men,[65-69],65,69,99.47,Survey,DHS_HH
United Republic of Tanzania,834,Men,[70-74],70,74,100.0,Survey,DHS_HH
United Republic of Tanzania,834,Men,[75+],75,999,98.51,Survey,DHS_HH
United Republic of Tanzania,834,Women,[15-19],15,19,24.39,Survey,DHS_HH
United Republic of Tanzania,834,Women,[15-19],15,19,25.3,Survey,DHS_STATcompiler
United Republic of Tanzania,834,Women,[20-24],20,24,69.9,Survey,DHS_STATcompiler
United Republic of Tanzania,834,Women,[20-24],20,24,67.24,Survey,DHS_HH
United Republic of Tanzania,834,Women,[25-29],25,29,86.65,Survey,DHS_HH
United Republic of Tanzania,834,Women,[25-29],25,29,88.7,Survey,DHS_STATcompiler
United Republic of Tanzania,834,Women,[30-34],30,34,95.1,Survey,DHS_STATcompiler
United Republic of Tanzania,834,Women,[30-34],30,34,93.94,Survey,DHS_HH
United Republic of Tanzania,834,Women,[35-39],35,39,95.59,Survey,DHS_HH
United Republic of Tanzania,834,Women,[35-39],35,39,95.9,Survey,DHS_STATcompiler
United Republic of Tanzania,834,Women,[40-44],40,44,98.0,Survey,DHS_STATcompiler
United Republic of Tanzania,834,Women,[40-44],40,44,97.97,Survey,DHS_HH
United Republic of Tanzania,834,Women,[45-49],45,49,97.87,Survey,DHS_HH
United Republic of Tanzania,834,Women,[45-49],45,49,98.5,Survey,DHS_STATcompiler
United Republic of Tanzania,834,Women,[50-54],50,54,98.84,Survey,DHS_HH
United Republic of Tanzania,834,Women,[55-59],55,59,98.88,Survey,DHS_HH
United Republic of Tanzania,834,Women,[60-64],60,64,99.35,Survey,DHS_HH
United Republic of Tanzania,834,Women,[65-69],65,69,99.53,Survey,DHS_HH
United Republic of Tanzania,834,Women,[70-74],70,74,99.57,Survey,DHS_HH
United Republic of Tanzania,834,Women,[75+],75,999,99.7,Survey,DHS_HH
United States of America,840,Men,[10-14],10,14,0.08,Census,UNSD
United States of America,840,Men,[15-19],15,19,4.14,Census,UNSD
United States of America,840,Men,[20-24],20,24,44.5,Census,UNSD
United States of America,840,Men,[25-29],25,29,80.39,Census,UNSD
United States of America,840,Men,[30-34],30,34,89.27,Census,UNSD
United States of America,840,Men,[35-39],35,39,91.76,Census,UNSD
United States of America,840,Men,[40-44],40,44,92.51,Census,UNSD
United States of America,840,Men,[45-49],45,49,93.43,Census,UNSD
United States of America,840,Men,[50-54],50,54,93.81,Census,UNSD
United States of America,840,Men,[55-59],55,59,93.63,Census,UNSD
United States of America,840,Men,[60-64],60,64,93.38,Census,UNSD
United States of America,840,Men,[65-69],65,69,92.88,Census,UNSD
United States of America,840,Men,[70-74],70,74,92.71,Census,UNSD
United States of America,840,Men,[75+],75,999,91.97,Census,UNSD
United States of America,840,Women,[10-14],10,14,0.1,Census,UNSD
United States of America,840,Women,[15-19],15,19,11.88,Census,UNSD
United States of America,840,Women,[20-24],20,24,63.72,Census,UNSD
United States of America,840,Women,[25-29],25,29,87.84,Census,UNSD
United States of America,840,Women,[30-34],30,34,92.57,Census,UNSD
United States of America,840,Women,[35-39],35,39,94.1,Census,UNSD
United States of America,840,Women,[40-44],40,44,94.55,Census,UNSD
United States of America,840,Women,[45-49],45,49,94.65,Census,UNSD
United States of America,840,Women,[50-54],50,54,94.29,Census,UNSD
United States of America,840,Women,[55-59],55,59,93.52,Census,UNSD
United States of America,840,Women,[60-64],60,64,92.82,Census,UNSD
United States of America,840,Women,[65-69],65,69,92.58,Census,UNSD
United States of America,840,Women,[70-74],70,74,92.25,Census,UNSD
United States of America,840,Women,[75+],75,999,91.02,Census,UNSD
United States of America,840,Women,[15-19],15,19,8.5,Survey,National statistics
United States of America,840,Women,[20-24],20,24,43.9,Survey,National statistics
United States of America,840,Women,[25-29],25,29,71.1,Survey,National statistics
United States of America,840,Women,[30-34],30,34,83.8,Survey,National statistics
United States of America,840,Women,[35-39],35,39,88.2,Survey,National statistics
United States of America,840,Women,[40-44],40,44,91.1,Survey,National statistics
United States of America,840,Men,[15-19],15,19,2.3,Survey,National statistics
United States of America,840,Men,[20-24],20,24,30.0,Survey,National statistics
United States of America,840,Men,[25-29],25,29,67.0,Survey,National statistics
United States of America,840,Men,[30-34],30,34,77.8,Survey,National statistics
United States of America,840,Men,[35-39],35,39,83.4,Survey,National statistics
United States of America,840,Men,[40-44],40,44,85.9,Survey,National statistics
United States of America,840,Women,[15-19],15,19,7.6,Survey,National statistics
United States of America,840,Women,[20-24],20,24,42.2,Survey,National statistics
United States of America,840,Women,[25-29],25,29,71.5,Survey,National statistics
United States of America,840,Women,[30-34],30,34,82.5,Survey,National statistics
United States of America,840,Women,[35-39],35,39,86.5,Survey,National statistics
United States of America,840,Women,[40-44],40,44,91.8,Survey,National statistics
United States of America,840,Women,[15-19],15,19,5.8,Survey,National statistics
United States of America,840,Women,[20-24],20,24,39.2,Survey,National statistics
United States of America,840,Women,[25-29],25,29,68.7,Survey,National statistics
United States of America,840,Women,[30-34],30,34,81.9,Survey,National statistics
United States of America,840,Women,[35-39],35,39,87.0,Survey,National statistics
United States of America,840,Women,[40-44],40,44,89.8,Survey,National statistics
United States of America,840,Men,[15-19],15,19,1.11,Census,US Census Bureau
United States of America,840,Men,[20-24],20,24,11.61,Census,US Census Bureau
United States of America,840,Men,[25-29],25,29,38.88,Census,US Census Bureau
United States of America,840,Men,[30-34],30,34,63.78,Census,US Census Bureau
United States of America,840,Men,[35-39],35,39,75.88,Census,US Census Bureau
United States of America,840,Men,[40-44],40,44,80.89,Census,US Census Bureau
United States of America,840,Men,[45-49],45,49,84.26,Census,US Census Bureau
United States of America,840,Men,[50-54],50,54,87.32,Census,US Census Bureau
United States of America,840,Men,[55-59],55,59,90.75,Census,US Census Bureau
United States of America,840,Men,[60-64],60,64,93.27,Census,US Census Bureau
United States of America,840,Men,[65+],65,999,95.47,Census,US Census Bureau
United States of America,840,Women,[15-19],15,19,2.09,Census,US Census Bureau
United States of America,840,Women,[20-24],20,24,19.91,Census,US Census Bureau
United States of America,840,Women,[25-29],25,29,50.9,Census,US Census Bureau
United States of America,840,Women,[30-34],30,34,72.35,Census,US Census Bureau
United States of America,840,Women,[35-39],35,39,81.4,Census,US Census Bureau
United States of America,840,Women,[40-44],40,44,85.38,Census,US Census Bureau
United States of America,840,Women,[45-49],45,49,88.03,Census,US Census Bureau
United States of America,840,Women,[50-54],50,54,89.98,Census,US Census Bureau
United States of America,840,Women,[55-59],55,59,92.06,Census,US Census Bureau
United States of America,840,Women,[60-64],60,64,93.73,Census,US Census Bureau
United States of America,840,Women,[65+],65,999,95.47,Census,US Census Bureau
United States Virgin Islands,850,Men,[15-19],15,19,5.89,Census,US Census Bureau
United States Virgin Islands,850,Men,[20-24],20,24,15.0,Census,US Census Bureau
United States Virgin Islands,850,Men,[25-29],25,29,37.43,Census,US Census Bureau
United States Virgin Islands,850,Men,[30-34],30,34,56.62,Census,US Census Bureau
United States Virgin Islands,850,Men,[35-39],35,39,71.94,Census,US Census Bureau
United States Virgin Islands,850,Men,[40-44],40,44,87.21,Census,US Census Bureau
United States Virgin Islands,850,Men,[45-49],45,49,89.69,Census,US Census Bureau
United States Virgin Islands,850,Men,[50-54],50,54,92.73,Census,US Census Bureau
United States Virgin Islands,850,Men,[55-59],55,59,91.53,Census,US Census Bureau
United States Virgin Islands,850,Men,[60-64],60,64,92.25,Census,US Census Bureau
United States Virgin Islands,850,Men,[65+],65,999,92.34,Census,US Census Bureau
United States Virgin Islands,850,Women,[15-19],15,19,7.72,Census,US Census Bureau
United States Virgin Islands,850,Women,[20-24],20,24,24.74,Census,US Census Bureau
United States Virgin Islands,850,Women,[25-29],25,29,49.43,Census,US Census Bureau
United States Virgin Islands,850,Women,[30-34],30,34,64.49,Census,US Census Bureau
United States Virgin Islands,850,Women,[35-39],35,39,75.41,Census,US Census Bureau
United States Virgin Islands,850,Women,[40-44],40,44,85.67,Census,US Census Bureau
United States Virgin Islands,850,Women,[45-49],45,49,86.87,Census,US Census Bureau
United States Virgin Islands,850,Women,[50-54],50,54,88.63,Census,US Census Bureau
United States Virgin Islands,850,Women,[55-59],55,59,87.31,Census,US Census Bureau
United States Virgin Islands,850,Women,[60-64],60,64,87.38,Census,US Census Bureau
United States Virgin Islands,850,Women,[65+],65,999,82.99,Census,US Census Bureau
United States Virgin Islands,850,Men,[15-19],15,19,1.14,Census,US Census Bureau
United States Virgin Islands,850,Men,[20-24],20,24,6.07,Census,US Census Bureau
United States Virgin Islands,850,Men,[25-29],25,29,19.46,Census,US Census Bureau
United States Virgin Islands,850,Men,[30-34],30,34,38.96,Census,US Census Bureau
United States Virgin Islands,850,Men,[35-39],35,39,53.0,Census,US Census Bureau
United States Virgin Islands,850,Men,[40-44],40,44,60.08,Census,US Census Bureau
United States Virgin Islands,850,Men,[45-49],45,49,67.13,Census,US Census Bureau
United States Virgin Islands,850,Men,[50-54],50,54,73.5,Census,US Census Bureau
United States Virgin Islands,850,Men,[55-59],55,59,82.17,Census,US Census Bureau
United States Virgin Islands,850,Men,[60-64],60,64,88.94,Census,US Census Bureau
United States Virgin Islands,850,Men,[65+],65,999,92.24,Census,US Census Bureau
United States Virgin Islands,850,Women,[15-19],15,19,1.45,Census,US Census Bureau
United States Virgin Islands,850,Women,[20-24],20,24,11.38,Census,US Census Bureau
United States Virgin Islands,850,Women,[25-29],25,29,28.36,Census,US Census Bureau
United States Virgin Islands,850,Women,[30-34],30,34,44.17,Census,US Census Bureau
United States Virgin Islands,850,Women,[35-39],35,39,57.52,Census,US Census Bureau
United States Virgin Islands,850,Women,[40-44],40,44,63.92,Census,US Census Bureau
United States Virgin Islands,850,Women,[45-49],45,49,70.01,Census,US Census Bureau
United States Virgin Islands,850,Women,[50-54],50,54,74.77,Census,US Census Bureau
United States Virgin Islands,850,Women,[55-59],55,59,82.24,Census,US Census Bureau
United States Virgin Islands,850,Women,[60-64],60,64,85.32,Census,US Census Bureau
United States Virgin Islands,850,Women,[65+],65,999,86.9,Census,US Census Bureau
Uruguay,858,Men,[10-14],10,14,0.05,Census,UNSD
Uruguay,858,Men,[15-19],15,19,1.89,Census,UNSD
Uruguay,858,Men,[20-24],20,24,27.03,Census,UNSD
Uruguay,858,Men,[25-29],25,29,62.1,Census,UNSD
Uruguay,858,Men,[30-34],30,34,77.45,Census,UNSD
Uruguay,858,Men,[35-39],35,39,81.35,Census,UNSD
Uruguay,858,Men,[40-44],40,44,83.74,Census,UNSD
Uruguay,858,Men,[45-49],45,49,85.13,Census,UNSD
Uruguay,858,Men,[50-54],50,54,85.28,Census,UNSD
Uruguay,858,Men,[55-59],55,59,85.95,Census,UNSD
Uruguay,858,Men,[60-64],60,64,85.74,Census,UNSD
Uruguay,858,Men,[65-69],65,69,87.69,Census,UNSD
Uruguay,858,Men,[70-74],70,74,87.17,Census,UNSD
Uruguay,858,Men,[75+],75,999,87.43,Census,UNSD
Uruguay,858,Women,[10-14],10,14,0.08,Census,UNSD
Uruguay,858,Women,[15-19],15,19,12.41,Census,UNSD
Uruguay,858,Women,[20-24],20,24,51.06,Census,UNSD
Uruguay,858,Women,[25-29],25,29,75.76,Census,UNSD
Uruguay,858,Women,[30-34],30,34,84.9,Census,UNSD
Uruguay,858,Women,[35-39],35,39,88.0,Census,UNSD
Uruguay,858,Women,[40-44],40,44,89.23,Census,UNSD
Uruguay,858,Women,[45-49],45,49,89.33,Census,UNSD
Uruguay,858,Women,[50-54],50,54,88.99,Census,UNSD
Uruguay,858,Women,[55-59],55,59,86.85,Census,UNSD
Uruguay,858,Women,[60-64],60,64,86.64,Census,UNSD
Uruguay,858,Women,[65-69],65,69,86.16,Census,UNSD
Uruguay,858,Women,[70-74],70,74,84.79,Census,UNSD
Uruguay,858,Women,[75+],75,999,83.25,Census,UNSD
Uruguay,858,Men,[10-14],10,14,0.03,Census,UNSD
Uruguay,858,Men,[15-19],15,19,2.02,Census,UNSD
Uruguay,858,Men,[20-24],20,24,26.73,Census,UNSD
Uruguay,858,Men,[25-29],25,29,64.17,Census,UNSD
Uruguay,858,Men,[30-34],30,34,80.12,Census,UNSD
Uruguay,858,Men,[35-39],35,39,84.98,Census,UNSD
Uruguay,858,Men,[40-44],40,44,86.37,Census,UNSD
Uruguay,858,Men,[45-49],45,49,86.7,Census,UNSD
Uruguay,858,Men,[50-54],50,54,86.9,Census,UNSD
Uruguay,858,Men,[55-59],55,59,87.31,Census,UNSD
Uruguay,858,Men,[60-64],60,64,87.55,Census,UNSD
Uruguay,858,Men,[65-69],65,69,87.7,Census,UNSD
Uruguay,858,Men,[70-74],70,74,88.18,Census,UNSD
Uruguay,858,Men,[75+],75,999,89.13,Census,UNSD
Uruguay,858,Women,[10-14],10,14,0.05,Census,UNSD
Uruguay,858,Women,[15-19],15,19,11.32,Census,UNSD
Uruguay,858,Women,[20-24],20,24,48.83,Census,UNSD
Uruguay,858,Women,[25-29],25,29,76.07,Census,UNSD
Uruguay,858,Women,[30-34],30,34,85.58,Census,UNSD
Uruguay,858,Women,[35-39],35,39,88.89,Census,UNSD
Uruguay,858,Women,[40-44],40,44,90.22,Census,UNSD
Uruguay,858,Women,[45-49],45,49,90.77,Census,UNSD
Uruguay,858,Women,[50-54],50,54,90.97,Census,UNSD
Uruguay,858,Women,[55-59],55,59,90.12,Census,UNSD
Uruguay,858,Women,[60-64],60,64,89.39,Census,UNSD
Uruguay,858,Women,[65-69],65,69,88.54,Census,UNSD
Uruguay,858,Women,[70-74],70,74,87.45,Census,UNSD
Uruguay,858,Women,[75+],75,999,85.56,Census,UNSD
Uruguay,858,Men,[10-14],10,14,1.0,Census,UNSD
Uruguay,858,Men,[15-19],15,19,3.46,Census,UNSD
Uruguay,858,Men,[20-24],20,24,26.89,Census,UNSD
Uruguay,858,Men,[25-29],25,29,59.73,Census,UNSD
Uruguay,858,Men,[30-34],30,34,79.12,Census,UNSD
Uruguay,858,Men,[35-39],35,39,86.18,Census,UNSD
Uruguay,858,Men,[40-44],40,44,88.26,Census,UNSD
Uruguay,858,Men,[45-49],45,49,88.69,Census,UNSD
Uruguay,858,Men,[50-54],50,54,88.55,Census,UNSD
Uruguay,858,Men,[55-59],55,59,88.42,Census,UNSD
Uruguay,858,Men,[60-64],60,64,88.26,Census,UNSD
Uruguay,858,Men,[65-69],65,69,88.43,Census,UNSD
Uruguay,858,Men,[70-74],70,74,88.6,Census,UNSD
Uruguay,858,Men,[75+],75,999,89.1,Census,UNSD
Uruguay,858,Women,[10-14],10,14,1.44,Census,UNSD
Uruguay,858,Women,[15-19],15,19,12.79,Census,UNSD
Uruguay,858,Women,[20-24],20,24,44.8,Census,UNSD
Uruguay,858,Women,[25-29],25,29,73.03,Census,UNSD
Uruguay,858,Women,[30-34],30,34,85.58,Census,UNSD
Uruguay,858,Women,[35-39],35,39,89.36,Census,UNSD
Uruguay,858,Women,[40-44],40,44,90.75,Census,UNSD
Uruguay,858,Women,[45-49],45,49,91.38,Census,UNSD
Uruguay,858,Women,[50-54],50,54,91.3,Census,UNSD
Uruguay,858,Women,[55-59],55,59,91.27,Census,UNSD
Uruguay,858,Women,[60-64],60,64,91.03,Census,UNSD
Uruguay,858,Women,[65-69],65,69,89.99,Census,UNSD
Uruguay,858,Women,[70-74],70,74,89.3,Census,UNSD
Uruguay,858,Women,[75+],75,999,87.33,Census,UNSD
Uruguay,858,Men,[10-14],10,14,0.06,Census,UNSD
Uruguay,858,Men,[15-19],15,19,3.7,Census,UNSD
Uruguay,858,Men,[20-24],20,24,27.64,Census,UNSD
Uruguay,858,Men,[25-29],25,29,56.12,Census,UNSD
Uruguay,858,Men,[30-34],30,34,75.87,Census,UNSD
Uruguay,858,Men,[35-39],35,39,84.44,Census,UNSD
Uruguay,858,Men,[40-44],40,44,87.95,Census,UNSD
Uruguay,858,Men,[45-49],45,49,89.9,Census,UNSD
Uruguay,858,Men,[50-54],50,54,91.22,Census,UNSD
Uruguay,858,Men,[55-59],55,59,92.12,Census,UNSD
Uruguay,858,Men,[60-64],60,64,92.31,Census,UNSD
Uruguay,858,Men,[65-69],65,69,92.69,Census,UNSD
Uruguay,858,Men,[70-74],70,74,92.8,Census,UNSD
Uruguay,858,Men,[75+],75,999,93.85,Census,UNSD
Uruguay,858,Women,[10-14],10,14,0.34,Census,UNSD
Uruguay,858,Women,[15-19],15,19,12.62,Census,UNSD
Uruguay,858,Women,[20-24],20,24,43.64,Census,UNSD
Uruguay,858,Women,[25-29],25,29,69.4,Census,UNSD
Uruguay,858,Women,[30-34],30,34,83.26,Census,UNSD
Uruguay,858,Women,[35-39],35,39,88.53,Census,UNSD
Uruguay,858,Women,[40-44],40,44,91.03,Census,UNSD
Uruguay,858,Women,[45-49],45,49,92.23,Census,UNSD
Uruguay,858,Women,[50-54],50,54,92.49,Census,UNSD
Uruguay,858,Women,[55-59],55,59,93.05,Census,UNSD
Uruguay,858,Women,[60-64],60,64,93.14,Census,UNSD
Uruguay,858,Women,[65-69],65,69,93.19,Census,UNSD
Uruguay,858,Women,[70-74],70,74,93.29,Census,UNSD
Uruguay,858,Women,[75+],75,999,92.96,Census,UNSD
Uruguay,858,Women,[15-19],15,19,11.96,Survey,MICS
Uruguay,858,Women,[20-24],20,24,54.38,Survey,MICS
Uruguay,858,Women,[25-29],25,29,82.46,Survey,MICS
Uruguay,858,Women,[30-34],30,34,93.92,Survey,MICS
Uruguay,858,Women,[35-39],35,39,92.5,Survey,MICS
Uruguay,858,Women,[40-44],40,44,87.6,Survey,MICS
Uruguay,858,Women,[45-49],45,49,95.93,Survey,MICS
Uzbekistan,860,Men,[15-19],15,19,1.32,Census,UNSD
Uzbekistan,860,Men,[20-24],20,24,42.43,Census,UNSD
Uzbekistan,860,Men,[25-29],25,29,90.53,Census,UNSD
Uzbekistan,860,Men,[30-34],30,34,96.87,Census,UNSD
Uzbekistan,860,Men,[35-39],35,39,97.97,Census,UNSD
Uzbekistan,860,Men,[40-44],40,44,98.6,Census,UNSD
Uzbekistan,860,Men,[45-49],45,49,98.94,Census,UNSD
Uzbekistan,860,Men,[50-54],50,54,99.17,Census,UNSD
Uzbekistan,860,Men,[55-59],55,59,99.27,Census,UNSD
Uzbekistan,860,Men,[60-64],60,64,99.47,Census,UNSD
Uzbekistan,860,Men,[65-69],65,69,98.85,Census,UNSD
Uzbekistan,860,Men,[70+],70,999,99.3,Census,UNSD
Uzbekistan,860,Women,[15-19],15,19,11.1,Census,UNSD
Uzbekistan,860,Women,[20-24],20,24,73.67,Census,UNSD
Uzbekistan,860,Women,[25-29],25,29,93.0,Census,UNSD
Uzbekistan,860,Women,[30-34],30,34,96.76,Census,UNSD
Uzbekistan,860,Women,[35-39],35,39,98.01,Census,UNSD
Uzbekistan,860,Women,[40-44],40,44,98.57,Census,UNSD
Uzbekistan,860,Women,[45-49],45,49,99.0,Census,UNSD
Uzbekistan,860,Women,[50-54],50,54,99.11,Census,UNSD
Uzbekistan,860,Women,[55-59],55,59,99.02,Census,UNSD
Uzbekistan,860,Women,[60-64],60,64,98.87,Census,UNSD
Uzbekistan,860,Women,[65-69],65,69,98.54,Census,UNSD
Uzbekistan,860,Women,[70+],70,999,98.96,Census,UNSD
Uzbekistan,860,Women,[15-19],15,19,13.0,Survey,DHS_STATcompiler
Uzbekistan,860,Women,[20-24],20,24,77.2,Survey,DHS_STATcompiler
Uzbekistan,860,Women,[25-29],25,29,94.9,Survey,DHS_STATcompiler
Uzbekistan,860,Women,[30-34],30,34,98.2,Survey,DHS_STATcompiler
Uzbekistan,860,Women,[35-39],35,39,98.7,Survey,DHS_STATcompiler
Uzbekistan,860,Women,[40-44],40,44,99.5,Survey,DHS_STATcompiler
Uzbekistan,860,Women,[45-49],45,49,98.7,Survey,DHS_STATcompiler
Uzbekistan,860,Women,[15-19],15,19,8.61,Survey,MICS
Uzbekistan,860,Women,[20-24],20,24,68.94,Survey,MICS
Uzbekistan,860,Women,[25-29],25,29,92.84,Survey,MICS
Uzbekistan,860,Women,[30-34],30,34,97.08,Survey,MICS
Uzbekistan,860,Women,[35-39],35,39,97.97,Survey,MICS
Uzbekistan,860,Women,[40-44],40,44,98.85,Survey,MICS
Uzbekistan,860,Women,[45-49],45,49,99.31,Survey,MICS
Uzbekistan,860,Men,[15-19],15,19,3.16,Survey,MICS_HH
Uzbekistan,860,Men,[20-24],20,24,33.91,Survey,MICS_HH
Uzbekistan,860,Men,[25-29],25,29,87.08,Survey,MICS_HH
Uzbekistan,860,Men,[30-34],30,34,96.4,Survey,MICS_HH
Uzbekistan,860,Men,[35-39],35,39,98.3,Survey,MICS_HH
Uzbekistan,860,Men,[40-44],40,44,99.19,Survey,MICS_HH
Uzbekistan,860,Men,[45-49],45,49,99.66,Survey,MICS_HH
Uzbekistan,860,Men,[50-54],50,54,100.0,Survey,MICS_HH
Uzbekistan,860,Men,[55-59],55,59,100.0,Survey,MICS_HH
Uzbekistan,860,Men,[60-64],60,64,99.23,Survey,MICS_HH
Uzbekistan,860,Men,[65-69],65,69,99.53,Survey,MICS_HH
Uzbekistan,860,Men,[70-74],70,74,98.47,Survey,MICS_HH
Uzbekistan,860,Men,[75+],75,999,99.29,Survey,MICS_HH
Uzbekistan,860,Women,[15-19],15,19,10.8,Survey,MICS_HH
Uzbekistan,860,Women,[20-24],20,24,68.23,Survey,MICS_HH
Uzbekistan,860,Women,[25-29],25,29,92.6,Survey,MICS_HH
Uzbekistan,860,Women,[30-34],30,34,97.0,Survey,MICS_HH
Uzbekistan,860,Women,[35-39],35,39,97.98,Survey,MICS_HH
Uzbekistan,860,Women,[40-44],40,44,98.83,Survey,MICS_HH
Uzbekistan,860,Women,[45-49],45,49,99.16,Survey,MICS_HH
Uzbekistan,860,Women,[50-54],50,54,99.25,Survey,MICS_HH
Uzbekistan,860,Women,[55-59],55,59,99.66,Survey,MICS_HH
Uzbekistan,860,Women,[60-64],60,64,99.75,Survey,MICS_HH
Uzbekistan,860,Women,[65-69],65,69,99.61,Survey,MICS_HH
Uzbekistan,860,Women,[70-74],70,74,98.69,Survey,MICS_HH
Uzbekistan,860,Women,[75+],75,999,99.54,Survey,MICS_HH
Uzbekistan,860,Men,[15-19],15,19,1.4,Survey,National statistics
Uzbekistan,860,Men,[20-24],20,24,33.3,Survey,National statistics
Uzbekistan,860,Men,[25-29],25,29,86.2,Survey,National statistics
