country,isocode,sex,agegroup,age_start,ageend,data_value,dataprocess,datacatalogshortname,data_source
Senegal,686,Men,[70-74],70,74,93.2,Survey,2010-2011 DHS-MICS,DHS_HH
Senegal,686,Men,[75+],75,999,89.3,Survey,2010-2011 DHS-MICS,DHS_HH
Senegal,686,Women,[10-14],10,14,0.0,Survey,2010-2011 DHS-MICS,DHS_HH
Senegal,686,Women,[15-19],15,19,25.8,Survey,2010-2011 DHS-MICS,DHS_HH
Senegal,686,Women,[15-19],15,19,24.3,Survey,2010-2011 DHS-MICS,DHS_STATcompiler
Senegal,686,Women,[20-24],20,24,60.0,Survey,2010-2011 DHS-MICS,DHS_STATcompiler
Senegal,686,Women,[20-24],20,24,58.7,Survey,2010-2011 DHS-MICS,DHS_HH
Senegal,686,Women,[25-29],25,29,76.6,Survey,2010-2011 DHS-MICS,DHS_HH
Senegal,686,Women,[25-29],25,29,77.5,Survey,2010-2011 DHS-MICS,DHS_STATcompiler
Senegal,686,Women,[30-34],30,34,84.9,Survey,2010-2011 DHS-MICS,DHS_STATcompiler
Senegal,686,Women,[30-34],30,34,81.0,Survey,2010-2011 DHS-MICS,DHS_HH
Senegal,686,Women,[35-39],35,39,86.8,Survey,2010-2011 DHS-MICS,DHS_HH
Senegal,686,Women,[35-39],35,39,88.8,Survey,2010-2011 DHS-MICS,DHS_STATcompiler
Senegal,686,Women,[40-44],40,44,86.4,Survey,2010-2011 DHS-MICS,DHS_STATcompiler
Senegal,686,Women,[40-44],40,44,85.7,Survey,2010-2011 DHS-MICS,DHS_HH
Senegal,686,Women,[45-49],45,49,85.7,Survey,2010-2011 DHS-MICS,DHS_HH
Senegal,686,Women,[45-49],45,49,86.9,Survey,2010-2011 DHS-MICS,DHS_STATcompiler
Senegal,686,Women,[50-54],50,54,80.2,Survey,2010-2011 DHS-MICS,DHS_HH
Senegal,686,Women,[55-59],55,59,73.3,Survey,2010-2011 DHS-MICS,DHS_HH
Senegal,686,Women,[60-64],60,64,57.7,Survey,2010-2011 DHS-MICS,DHS_HH
Senegal,686,Women,[65-69],65,69,51.3,Survey,2010-2011 DHS-MICS,DHS_HH
Senegal,686,Women,[70-74],70,74,32.0,Survey,2010-2011 DHS-MICS,DHS_HH
Senegal,686,Women,[75+],75,999,15.8,Survey,2010-2011 DHS-MICS,DHS_HH
Senegal,686,Men,[15-19],15,19,1.9,Survey,2012-2013 DHS,DHS_HH
Senegal,686,Men,[20-24],20,24,9.8,Survey,2012-2013 DHS,DHS_HH
Senegal,686,Men,[25-29],25,29,31.8,Survey,2012-2013 DHS,DHS_HH
Senegal,686,Men,[30-34],30,34,65.5,Survey,2012-2013 DHS,DHS_HH
Senegal,686,Men,[35-39],35,39,80.3,Survey,2012-2013 DHS,DHS_HH
Senegal,686,Men,[40-44],40,44,86.6,Survey,2012-2013 DHS,DHS_HH
Senegal,686,Men,[45-49],45,49,86.7,Survey,2012-2013 DHS,DHS_HH
Senegal,686,Men,[50-54],50,54,87.0,Survey,2012-2013 DHS,DHS_HH
Senegal,686,Men,[55-59],55,59,92.2,Survey,2012-2013 DHS,DHS_HH
Senegal,686,Men,[60-64],60,64,97.4,Survey,2012-2013 DHS,DHS_HH
Senegal,686,Men,[65-69],65,69,96.3,Survey,2012-2013 DHS,DHS_HH
Senegal,686,Men,[70-74],70,74,93.4,Survey,2012-2013 DHS,DHS_HH
Senegal,686,Men,[75+],75,999,88.5,Survey,2012-2013 DHS,DHS_HH
Senegal,686,Women,[15-19],15,19,24.2,Survey,2012-2013 DHS,DHS_HH
Senegal,686,Women,[15-19],15,19,22.6,Survey,2012-2013 DHS,DHS_STATcompiler
Senegal,686,Women,[20-24],20,24,56.7,Survey,2012-2013 DHS,DHS_STATcompiler
Senegal,686,Women,[20-24],20,24,58.1,Survey,2012-2013 DHS,DHS_HH
Senegal,686,Women,[25-29],25,29,76.9,Survey,2012-2013 DHS,DHS_HH
Senegal,686,Women,[25-29],25,29,79.1,Survey,2012-2013 DHS,DHS_STATcompiler
Senegal,686,Women,[30-34],30,34,86.8,Survey,2012-2013 DHS,DHS_STATcompiler
Senegal,686,Women,[30-34],30,34,83.9,Survey,2012-2013 DHS,DHS_HH
Senegal,686,Women,[35-39],35,39,86.7,Survey,2012-2013 DHS,DHS_HH
Senegal,686,Women,[35-39],35,39,88.5,Survey,2012-2013 DHS,DHS_STATcompiler
Senegal,686,Women,[40-44],40,44,87.8,Survey,2012-2013 DHS,DHS_STATcompiler
Senegal,686,Women,[40-44],40,44,88.9,Survey,2012-2013 DHS,DHS_HH
Senegal,686,Women,[45-49],45,49,83.7,Survey,2012-2013 DHS,DHS_HH
Senegal,686,Women,[45-49],45,49,83.7,Survey,2012-2013 DHS,DHS_STATcompiler
Senegal,686,Women,[50-54],50,54,83.6,Survey,2012-2013 DHS,DHS_HH
Senegal,686,Women,[55-59],55,59,71.6,Survey,2012-2013 DHS,DHS_HH
Senegal,686,Women,[60-64],60,64,62.0,Survey,2012-2013 DHS,DHS_HH
Senegal,686,Women,[65-69],65,69,44.4,Survey,2012-2013 DHS,DHS_HH
Senegal,686,Women,[70-74],70,74,36.7,Survey,2012-2013 DHS,DHS_HH
Senegal,686,Women,[75+],75,999,20.2,Survey,2012-2013 DHS,DHS_HH
Senegal,686,Men,[15-19],15,19,2.8,Survey,2012-2014 DHS,DHS_HH
Senegal,686,Men,[20-24],20,24,8.7,Survey,2012-2014 DHS,DHS_HH
Senegal,686,Men,[25-29],25,29,30.3,Survey,2012-2014 DHS,DHS_HH
Senegal,686,Men,[30-34],30,34,64.2,Survey,2012-2014 DHS,DHS_HH
Senegal,686,Men,[35-39],35,39,80.0,Survey,2012-2014 DHS,DHS_HH
Senegal,686,Men,[40-44],40,44,84.4,Survey,2012-2014 DHS,DHS_HH
Senegal,686,Men,[45-49],45,49,88.7,Survey,2012-2014 DHS,DHS_HH
Senegal,686,Men,[50-54],50,54,89.8,Survey,2012-2014 DHS,DHS_HH
Senegal,686,Men,[55-59],55,59,92.6,Survey,2012-2014 DHS,DHS_HH
Senegal,686,Men,[60-64],60,64,95.1,Survey,2012-2014 DHS,DHS_HH
Senegal,686,Men,[65-69],65,69,95.3,Survey,2012-2014 DHS,DHS_HH
Senegal,686,Men,[70-74],70,74,93.0,Survey,2012-2014 DHS,DHS_HH
Senegal,686,Men,[75+],75,999,86.6,Survey,2012-2014 DHS,DHS_HH
Senegal,686,Women,[15-19],15,19,24.5,Survey,2012-2014 DHS,DHS_HH
Senegal,686,Women,[20-24],20,24,55.7,Survey,2012-2014 DHS,DHS_HH
Senegal,686,Women,[25-29],25,29,77.2,Survey,2012-2014 DHS,DHS_HH
Senegal,686,Women,[30-34],30,34,84.3,Survey,2012-2014 DHS,DHS_HH
Senegal,686,Women,[35-39],35,39,85.4,Survey,2012-2014 DHS,DHS_HH
Senegal,686,Women,[40-44],40,44,87.2,Survey,2012-2014 DHS,DHS_HH
Senegal,686,Women,[45-49],45,49,83.9,Survey,2012-2014 DHS,DHS_HH
Senegal,686,Women,[50-54],50,54,82.1,Survey,2012-2014 DHS,DHS_HH
Senegal,686,Women,[55-59],55,59,73.9,Survey,2012-2014 DHS,DHS_HH
Senegal,686,Women,[60-64],60,64,58.6,Survey,2012-2014 DHS,DHS_HH
Senegal,686,Women,[65-69],65,69,44.1,Survey,2012-2014 DHS,DHS_HH
Senegal,686,Women,[70-74],70,74,38.9,Survey,2012-2014 DHS,DHS_HH
Senegal,686,Women,[75+],75,999,18.9,Survey,2012-2014 DHS,DHS_HH
Senegal,686,Men,[12-14],12,14,2.1,Census,2013 Census,National statistics
Senegal,686,Men,[15-19],15,19,4.01,Census,2013 Census,National statistics
Senegal,686,Men,[20-24],20,24,12.59,Census,2013 Census,National statistics
Senegal,686,Men,[25-29],25,29,34.82,Census,2013 Census,National statistics
Senegal,686,Men,[30-34],30,34,62.88,Census,2013 Census,National statistics
Senegal,686,Men,[35-39],35,39,79.14,Census,2013 Census,National statistics
Senegal,686,Men,[40-44],40,44,86.5,Census,2013 Census,National statistics
Senegal,686,Men,[45-49],45,49,88.12,Census,2013 Census,National statistics
Senegal,686,Men,[50-54],50,54,90.63,Census,2013 Census,National statistics
Senegal,686,Men,[55-59],55,59,91.61,Census,2013 Census,National statistics
Senegal,686,Men,[60-64],60,64,90.44,Census,2013 Census,National statistics
Senegal,686,Men,[65-69],65,69,89.92,Census,2013 Census,National statistics
Senegal,686,Men,[70-74],70,74,87.73,Census,2013 Census,National statistics
Senegal,686,Men,[75+],75,999,85.17,Census,2013 Census,National statistics
Senegal,686,Women,[12-14],12,14,3.73,Census,2013 Census,National statistics
Senegal,686,Women,[15-19],15,19,24.6,Census,2013 Census,National statistics
Senegal,686,Women,[20-24],20,24,54.3,Census,2013 Census,National statistics
Senegal,686,Women,[25-29],25,29,73.64,Census,2013 Census,National statistics
Senegal,686,Women,[30-34],30,34,80.46,Census,2013 Census,National statistics
Senegal,686,Women,[35-39],35,39,82.29,Census,2013 Census,National statistics
Senegal,686,Women,[40-44],40,44,81.42,Census,2013 Census,National statistics
Senegal,686,Women,[45-49],45,49,78.52,Census,2013 Census,National statistics
Senegal,686,Women,[50-54],50,54,72.79,Census,2013 Census,National statistics
Senegal,686,Women,[55-59],55,59,65.92,Census,2013 Census,National statistics
Senegal,686,Women,[60-64],60,64,57.07,Census,2013 Census,National statistics
Senegal,686,Women,[65-69],65,69,48.99,Census,2013 Census,National statistics
Senegal,686,Women,[70-74],70,74,41.22,Census,2013 Census,National statistics
Senegal,686,Women,[75+],75,999,31.05,Census,2013 Census,National statistics
Senegal,686,Men,[15-19],15,19,3.8,Survey,2014 DHS,DHS_HH
Senegal,686,Men,[15-19],15,19,0.3,Survey,2014 DHS,DHS_STATcompiler
Senegal,686,Men,[20-24],20,24,7.9,Survey,2014 DHS,DHS_STATcompiler
Senegal,686,Men,[20-24],20,24,7.6,Survey,2014 DHS,DHS_HH
Senegal,686,Men,[25-29],25,29,28.7,Survey,2014 DHS,DHS_HH
Senegal,686,Men,[25-29],25,29,26.8,Survey,2014 DHS,DHS_STATcompiler
Senegal,686,Men,[30-34],30,34,63.8,Survey,2014 DHS,DHS_STATcompiler
Senegal,686,Men,[30-34],30,34,62.8,Survey,2014 DHS,DHS_HH
Senegal,686,Men,[35-39],35,39,79.7,Survey,2014 DHS,DHS_HH
Senegal,686,Men,[35-39],35,39,87.5,Survey,2014 DHS,DHS_STATcompiler
Senegal,686,Men,[40-44],40,44,83.6,Survey,2014 DHS,DHS_STATcompiler
Senegal,686,Men,[40-44],40,44,82.3,Survey,2014 DHS,DHS_HH
Senegal,686,Men,[45-49],45,49,90.8,Survey,2014 DHS,DHS_HH
Senegal,686,Men,[45-49],45,49,94.6,Survey,2014 DHS,DHS_STATcompiler
Senegal,686,Men,[50-54],50,54,92.5,Survey,2014 DHS,DHS_HH
Senegal,686,Men,[55-59],55,59,93.0,Survey,2014 DHS,DHS_HH
Senegal,686,Men,[60-64],60,64,93.1,Survey,2014 DHS,DHS_HH
Senegal,686,Men,[65-69],65,69,94.4,Survey,2014 DHS,DHS_HH
Senegal,686,Men,[70-74],70,74,92.4,Survey,2014 DHS,DHS_HH
Senegal,686,Men,[75+],75,999,84.4,Survey,2014 DHS,DHS_HH
Senegal,686,Women,[15-19],15,19,24.7,Survey,2014 DHS,DHS_HH
Senegal,686,Women,[15-19],15,19,22.9,Survey,2014 DHS,DHS_STATcompiler
Senegal,686,Women,[20-24],20,24,52.9,Survey,2014 DHS,DHS_STATcompiler
Senegal,686,Women,[20-24],20,24,53.1,Survey,2014 DHS,DHS_HH
Senegal,686,Women,[25-29],25,29,77.4,Survey,2014 DHS,DHS_HH
Senegal,686,Women,[25-29],25,29,79.3,Survey,2014 DHS,DHS_STATcompiler
Senegal,686,Women,[30-34],30,34,87.5,Survey,2014 DHS,DHS_STATcompiler
Senegal,686,Women,[30-34],30,34,84.7,Survey,2014 DHS,DHS_HH
Senegal,686,Women,[35-39],35,39,84.2,Survey,2014 DHS,DHS_HH
Senegal,686,Women,[35-39],35,39,84.7,Survey,2014 DHS,DHS_STATcompiler
Senegal,686,Women,[40-44],40,44,87.3,Survey,2014 DHS,DHS_STATcompiler
Senegal,686,Women,[40-44],40,44,85.8,Survey,2014 DHS,DHS_HH
Senegal,686,Women,[45-49],45,49,84.2,Survey,2014 DHS,DHS_HH
Senegal,686,Women,[45-49],45,49,83.9,Survey,2014 DHS,DHS_STATcompiler
Senegal,686,Women,[50-54],50,54,80.7,Survey,2014 DHS,DHS_HH
Senegal,686,Women,[55-59],55,59,76.1,Survey,2014 DHS,DHS_HH
Senegal,686,Women,[60-64],60,64,55.0,Survey,2014 DHS,DHS_HH
Senegal,686,Women,[65-69],65,69,43.6,Survey,2014 DHS,DHS_HH
Senegal,686,Women,[70-74],70,74,41.5,Survey,2014 DHS,DHS_HH
Senegal,686,Women,[75+],75,999,17.4,Survey,2014 DHS,DHS_HH
Senegal,686,Men,[15-19],15,19,4.02,Survey,2015 DHS,DHS_HH
Senegal,686,Men,[15-19],15,19,0.3,Survey,2015 DHS,DHS_STATcompiler
Senegal,686,Men,[20-24],20,24,5.2,Survey,2015 DHS,DHS_STATcompiler
Senegal,686,Men,[20-24],20,24,7.97,Survey,2015 DHS,DHS_HH
Senegal,686,Men,[25-29],25,29,33.45,Survey,2015 DHS,DHS_HH
Senegal,686,Men,[25-29],25,29,35.2,Survey,2015 DHS,DHS_STATcompiler
Senegal,686,Men,[30-34],30,34,68.5,Survey,2015 DHS,DHS_STATcompiler
Senegal,686,Men,[30-34],30,34,67.17,Survey,2015 DHS,DHS_HH
Senegal,686,Men,[35-39],35,39,82.64,Survey,2015 DHS,DHS_HH
Senegal,686,Men,[35-39],35,39,87.3,Survey,2015 DHS,DHS_STATcompiler
Senegal,686,Men,[40-44],40,44,90.9,Survey,2015 DHS,DHS_STATcompiler
Senegal,686,Men,[40-44],40,44,90.2,Survey,2015 DHS,DHS_HH
Senegal,686,Men,[45-49],45,49,92.53,Survey,2015 DHS,DHS_HH
Senegal,686,Men,[45-49],45,49,92.3,Survey,2015 DHS,DHS_STATcompiler
Senegal,686,Men,[50-54],50,54,89.93,Survey,2015 DHS,DHS_HH
Senegal,686,Men,[55-59],55,59,94.35,Survey,2015 DHS,DHS_HH
Senegal,686,Men,[60-64],60,64,94.53,Survey,2015 DHS,DHS_HH
Senegal,686,Men,[65-69],65,69,95.21,Survey,2015 DHS,DHS_HH
Senegal,686,Men,[70-74],70,74,97.15,Survey,2015 DHS,DHS_HH
Senegal,686,Men,[75+],75,999,92.91,Survey,2015 DHS,DHS_HH
Senegal,686,Women,[15-19],15,19,25.42,Survey,2015 DHS,DHS_HH
Senegal,686,Women,[15-19],15,19,21.3,Survey,2015 DHS,DHS_STATcompiler
Senegal,686,Women,[20-24],20,24,54.9,Survey,2015 DHS,DHS_STATcompiler
Senegal,686,Women,[20-24],20,24,55.54,Survey,2015 DHS,DHS_HH
Senegal,686,Women,[25-29],25,29,77.2,Survey,2015 DHS,DHS_HH
Senegal,686,Women,[25-29],25,29,78.3,Survey,2015 DHS,DHS_STATcompiler
Senegal,686,Women,[30-34],30,34,86.4,Survey,2015 DHS,DHS_STATcompiler
Senegal,686,Women,[30-34],30,34,86.58,Survey,2015 DHS,DHS_HH
Senegal,686,Women,[35-39],35,39,88.51,Survey,2015 DHS,DHS_HH
Senegal,686,Women,[35-39],35,39,88.8,Survey,2015 DHS,DHS_STATcompiler
Senegal,686,Women,[40-44],40,44,89.5,Survey,2015 DHS,DHS_STATcompiler
Senegal,686,Women,[40-44],40,44,90.89,Survey,2015 DHS,DHS_HH
Senegal,686,Women,[45-49],45,49,86.3,Survey,2015 DHS,DHS_HH
Senegal,686,Women,[45-49],45,49,84.9,Survey,2015 DHS,DHS_STATcompiler
Senegal,686,Women,[50-54],50,54,83.84,Survey,2015 DHS,DHS_HH
Senegal,686,Women,[55-59],55,59,73.13,Survey,2015 DHS,DHS_HH
Senegal,686,Women,[60-64],60,64,62.09,Survey,2015 DHS,DHS_HH
Senegal,686,Women,[65-69],65,69,51.65,Survey,2015 DHS,DHS_HH
Senegal,686,Women,[70-74],70,74,35.9,Survey,2015 DHS,DHS_HH
Senegal,686,Women,[75+],75,999,17.2,Survey,2015 DHS,DHS_HH
Senegal,686,Men,[15-19],15,19,4.82,Survey,2016 DHS,DHS_HH
Senegal,686,Men,[15-19],15,19,0.6,Survey,2016 DHS,DHS_STATcompiler
Senegal,686,Men,[20-24],20,24,7.3,Survey,2016 DHS,DHS_STATcompiler
Senegal,686,Men,[20-24],20,24,10.15,Survey,2016 DHS,DHS_HH
Senegal,686,Men,[25-29],25,29,31.68,Survey,2016 DHS,DHS_HH
Senegal,686,Men,[25-29],25,29,29.5,Survey,2016 DHS,DHS_STATcompiler
Senegal,686,Men,[30-34],30,34,62.7,Survey,2016 DHS,DHS_STATcompiler
Senegal,686,Men,[30-34],30,34,63.52,Survey,2016 DHS,DHS_HH
Senegal,686,Men,[35-39],35,39,80.87,Survey,2016 DHS,DHS_HH
Senegal,686,Men,[35-39],35,39,82.0,Survey,2016 DHS,DHS_STATcompiler
Senegal,686,Men,[40-44],40,44,86.3,Survey,2016 DHS,DHS_STATcompiler
Senegal,686,Men,[40-44],40,44,88.49,Survey,2016 DHS,DHS_HH
Senegal,686,Men,[45-49],45,49,90.53,Survey,2016 DHS,DHS_HH
Senegal,686,Men,[45-49],45,49,91.8,Survey,2016 DHS,DHS_STATcompiler
Senegal,686,Men,[50-54],50,54,92.05,Survey,2016 DHS,DHS_HH
Senegal,686,Men,[55-59],55,59,95.15,Survey,2016 DHS,DHS_HH
Senegal,686,Men,[60-64],60,64,93.87,Survey,2016 DHS,DHS_HH
Senegal,686,Men,[65-69],65,69,96.79,Survey,2016 DHS,DHS_HH
Senegal,686,Men,[70-74],70,74,96.16,Survey,2016 DHS,DHS_HH
Senegal,686,Men,[75+],75,999,84.95,Survey,2016 DHS,DHS_HH
Senegal,686,Women,[15-19],15,19,26.25,Survey,2016 DHS,DHS_HH
Senegal,686,Women,[15-19],15,19,24.4,Survey,2016 DHS,DHS_STATcompiler
Senegal,686,Women,[20-24],20,24,59.2,Survey,2016 DHS,DHS_STATcompiler
Senegal,686,Women,[20-24],20,24,59.67,Survey,2016 DHS,DHS_HH
Senegal,686,Women,[25-29],25,29,79.68,Survey,2016 DHS,DHS_HH
Senegal,686,Women,[25-29],25,29,80.6,Survey,2016 DHS,DHS_STATcompiler
Senegal,686,Women,[30-34],30,34,83.8,Survey,2016 DHS,DHS_STATcompiler
Senegal,686,Women,[30-34],30,34,83.98,Survey,2016 DHS,DHS_HH
Senegal,686,Women,[35-39],35,39,86.67,Survey,2016 DHS,DHS_HH
Senegal,686,Women,[35-39],35,39,88.8,Survey,2016 DHS,DHS_STATcompiler
Senegal,686,Women,[40-44],40,44,87.6,Survey,2016 DHS,DHS_STATcompiler
Senegal,686,Women,[40-44],40,44,86.97,Survey,2016 DHS,DHS_HH
Senegal,686,Women,[45-49],45,49,86.32,Survey,2016 DHS,DHS_HH
Senegal,686,Women,[45-49],45,49,87.4,Survey,2016 DHS,DHS_STATcompiler
Senegal,686,Women,[50-54],50,54,82.05,Survey,2016 DHS,DHS_HH
Senegal,686,Women,[55-59],55,59,77.97,Survey,2016 DHS,DHS_HH
Senegal,686,Women,[60-64],60,64,63.17,Survey,2016 DHS,DHS_HH
Senegal,686,Women,[65-69],65,69,53.9,Survey,2016 DHS,DHS_HH
Senegal,686,Women,[70-74],70,74,31.04,Survey,2016 DHS,DHS_HH
Senegal,686,Women,[75+],75,999,21.89,Survey,2016 DHS,DHS_HH
Senegal,686,Men,[15-19],15,19,1.92,Survey,2017 DHS,DHS_HH
Senegal,686,Men,[15-19],15,19,0.6,Survey,2017 DHS,DHS_STATcompiler
Senegal,686,Men,[20-24],20,24,7.4,Survey,2017 DHS,DHS_STATcompiler
Senegal,686,Men,[20-24],20,24,8.2,Survey,2017 DHS,DHS_HH
Senegal,686,Men,[25-29],25,29,26.73,Survey,2017 DHS,DHS_HH
Senegal,686,Men,[25-29],25,29,27.8,Survey,2017 DHS,DHS_STATcompiler
Senegal,686,Men,[30-34],30,34,62.7,Survey,2017 DHS,DHS_STATcompiler
Senegal,686,Men,[30-34],30,34,62.57,Survey,2017 DHS,DHS_HH
Senegal,686,Men,[35-39],35,39,78.68,Survey,2017 DHS,DHS_HH
Senegal,686,Men,[35-39],35,39,80.5,Survey,2017 DHS,DHS_STATcompiler
Senegal,686,Men,[40-44],40,44,86.7,Survey,2017 DHS,DHS_STATcompiler
Senegal,686,Men,[40-44],40,44,88.04,Survey,2017 DHS,DHS_HH
Senegal,686,Men,[45-49],45,49,90.85,Survey,2017 DHS,DHS_HH
Senegal,686,Men,[45-49],45,49,93.4,Survey,2017 DHS,DHS_STATcompiler
Senegal,686,Men,[50-54],50,54,90.11,Survey,2017 DHS,DHS_HH
Senegal,686,Men,[55-59],55,59,93.86,Survey,2017 DHS,DHS_HH
Senegal,686,Men,[60-64],60,64,92.47,Survey,2017 DHS,DHS_HH
Senegal,686,Men,[65-69],65,69,92.89,Survey,2017 DHS,DHS_HH
Senegal,686,Men,[70-74],70,74,92.46,Survey,2017 DHS,DHS_HH
Senegal,686,Men,[75+],75,999,86.4,Survey,2017 DHS,DHS_HH
Senegal,686,Women,[15-19],15,19,23.72,Survey,2017 DHS,DHS_HH
Senegal,686,Women,[15-19],15,19,23.3,Survey,2017 DHS,DHS_STATcompiler
Senegal,686,Women,[20-24],20,24,55.3,Survey,2017 DHS,DHS_STATcompiler
Senegal,686,Women,[20-24],20,24,55.18,Survey,2017 DHS,DHS_HH
Senegal,686,Women,[25-29],25,29,74.96,Survey,2017 DHS,DHS_HH
Senegal,686,Women,[25-29],25,29,75.7,Survey,2017 DHS,DHS_STATcompiler
Senegal,686,Women,[30-34],30,34,83.8,Survey,2017 DHS,DHS_STATcompiler
Senegal,686,Women,[30-34],30,34,84.08,Survey,2017 DHS,DHS_HH
Senegal,686,Women,[35-39],35,39,86.88,Survey,2017 DHS,DHS_HH
Senegal,686,Women,[35-39],35,39,88.3,Survey,2017 DHS,DHS_STATcompiler
Senegal,686,Women,[40-44],40,44,88.5,Survey,2017 DHS,DHS_STATcompiler
Senegal,686,Women,[40-44],40,44,87.1,Survey,2017 DHS,DHS_HH
Senegal,686,Women,[45-49],45,49,86.14,Survey,2017 DHS,DHS_HH
Senegal,686,Women,[45-49],45,49,86.6,Survey,2017 DHS,DHS_STATcompiler
Senegal,686,Women,[50-54],50,54,80.09,Survey,2017 DHS,DHS_HH
Senegal,686,Women,[55-59],55,59,73.26,Survey,2017 DHS,DHS_HH
Senegal,686,Women,[60-64],60,64,63.98,Survey,2017 DHS,DHS_HH
Senegal,686,Women,[65-69],65,69,50.16,Survey,2017 DHS,DHS_HH
Senegal,686,Women,[70-74],70,74,34.18,Survey,2017 DHS,DHS_HH
Senegal,686,Women,[75+],75,999,17.16,Survey,2017 DHS,DHS_HH
Serbia,688,Men,[10-14],10,14,0.0,Census,2002 Census,UNSD
Serbia,688,Men,[15-19],15,19,0.95,Census,2002 Census,UNSD
Serbia,688,Men,[20-24],20,24,9.44,Census,2002 Census,UNSD
Serbia,688,Men,[25-29],25,29,38.81,Census,2002 Census,UNSD
Serbia,688,Men,[30-34],30,34,63.95,Census,2002 Census,UNSD
Serbia,688,Men,[35-39],35,39,74.15,Census,2002 Census,UNSD
Serbia,688,Men,[40-44],40,44,79.49,Census,2002 Census,UNSD
Serbia,688,Men,[45-49],45,49,83.13,Census,2002 Census,UNSD
Serbia,688,Men,[50-54],50,54,85.72,Census,2002 Census,UNSD
Serbia,688,Men,[55-59],55,59,86.86,Census,2002 Census,UNSD
Serbia,688,Men,[60-64],60,64,86.0,Census,2002 Census,UNSD
Serbia,688,Men,[65-69],65,69,82.67,Census,2002 Census,UNSD
Serbia,688,Men,[70-74],70,74,76.43,Census,2002 Census,UNSD
Serbia,688,Men,[75+],75,999,61.14,Census,2002 Census,UNSD
Serbia,688,Women,[10-14],10,14,0.0,Census,2002 Census,UNSD
Serbia,688,Women,[15-19],15,19,5.07,Census,2002 Census,UNSD
Serbia,688,Women,[20-24],20,24,28.8,Census,2002 Census,UNSD
Serbia,688,Women,[25-29],25,29,59.0,Census,2002 Census,UNSD
Serbia,688,Women,[30-34],30,34,76.43,Census,2002 Census,UNSD
Serbia,688,Women,[35-39],35,39,81.61,Census,2002 Census,UNSD
Serbia,688,Women,[40-44],40,44,82.29,Census,2002 Census,UNSD
Serbia,688,Women,[45-49],45,49,80.79,Census,2002 Census,UNSD
Serbia,688,Women,[50-54],50,54,77.52,Census,2002 Census,UNSD
Serbia,688,Women,[55-59],55,59,72.79,Census,2002 Census,UNSD
Serbia,688,Women,[60-64],60,64,65.47,Census,2002 Census,UNSD
Serbia,688,Women,[65-69],65,69,55.81,Census,2002 Census,UNSD
Serbia,688,Women,[70-74],70,74,44.3,Census,2002 Census,UNSD
Serbia,688,Women,[75+],75,999,24.06,Census,2002 Census,UNSD
Serbia,688,Women,[15-19],15,19,5.65,Survey,2005-2006 MICS,MICS
Serbia,688,Women,[20-24],20,24,33.64,Survey,2005-2006 MICS,MICS
Serbia,688,Women,[25-29],25,29,67.36,Survey,2005-2006 MICS,MICS
Serbia,688,Women,[30-34],30,34,87.08,Survey,2005-2006 MICS,MICS
Serbia,688,Women,[35-39],35,39,93.7,Survey,2005-2006 MICS,MICS
Serbia,688,Women,[40-44],40,44,91.97,Survey,2005-2006 MICS,MICS
Serbia,688,Women,[45-49],45,49,95.38,Survey,2005-2006 MICS,MICS
Serbia,688,Men,[15-19],15,19,1.15,Survey,2010 MICS,MICS
Serbia,688,Men,[20-24],20,24,13.57,Survey,2010 MICS,MICS
Serbia,688,Men,[25-29],25,29,35.55,Survey,2010 MICS,MICS
Serbia,688,Women,[15-19],15,19,5.25,Survey,2010 MICS,MICS
Serbia,688,Women,[20-24],20,24,29.58,Survey,2010 MICS,MICS
Serbia,688,Women,[25-29],25,29,61.82,Survey,2010 MICS,MICS
Serbia,688,Women,[30-34],30,34,79.02,Survey,2010 MICS,MICS
Serbia,688,Women,[35-39],35,39,85.07,Survey,2010 MICS,MICS
Serbia,688,Women,[40-44],40,44,82.96,Survey,2010 MICS,MICS
Serbia,688,Women,[45-49],45,49,84.98,Survey,2010 MICS,MICS
Serbia,688,Men,[15-19],15,19,0.76,Census,2011 Census,UNSD
Serbia,688,Men,[20-24],20,24,7.49,Census,2011 Census,UNSD
Serbia,688,Men,[25-29],25,29,28.95,Census,2011 Census,UNSD
Serbia,688,Men,[30-34],30,34,54.97,Census,2011 Census,UNSD
Serbia,688,Men,[35-39],35,39,68.77,Census,2011 Census,UNSD
Serbia,688,Men,[40-44],40,44,73.58,Census,2011 Census,UNSD
Serbia,688,Men,[45-49],45,49,75.62,Census,2011 Census,UNSD
Serbia,688,Men,[50-54],50,54,78.47,Census,2011 Census,UNSD
Serbia,688,Men,[55-59],55,59,80.8,Census,2011 Census,UNSD
Serbia,688,Men,[60-64],60,64,82.52,Census,2011 Census,UNSD
Serbia,688,Men,[65-69],65,69,81.83,Census,2011 Census,UNSD
Serbia,688,Men,[70-74],70,74,77.66,Census,2011 Census,UNSD
Serbia,688,Men,[75+],75,999,60.24,Census,2011 Census,UNSD
Serbia,688,Women,[15-19],15,19,4.13,Census,2011 Census,UNSD
Serbia,688,Women,[20-24],20,24,22.15,Census,2011 Census,UNSD
Serbia,688,Women,[25-29],25,29,50.5,Census,2011 Census,UNSD
Serbia,688,Women,[30-34],30,34,69.81,Census,2011 Census,UNSD
Serbia,688,Women,[35-39],35,39,76.46,Census,2011 Census,UNSD
